CBSA Code,Metro Division Code,CSA Code,CBSA Title,Metropolitan/Micropolitan Statistical Area,Metropolitan Division Title,CSA Title,County/County Equivalent,State Name,FIPS State Code,FIPS County Code,Central/Outlying County,Lat,Lng
35220,,294,"New Castle, IN",Micropolitan Statistical Area,,"Indianapolis-Carmel-Muncie, IN",Henry County,Indiana,18,065,Central,39.9704844,-85.354965
35260,,430,"New Castle, PA",Micropolitan Statistical Area,,"Pittsburgh-New Castle-Weirton, PA-OH-WV",Lawrence County,Pennsylvania,42,073,Central,40.957855,-80.365865
35300,,408,"New Haven-Milford, CT",Metropolitan Statistical Area,,"New York-Newark, NY-NJ-CT-PA",New Haven County,Connecticut,09,009,Central,41.3266911,-72.8042797
35380,,406,"New Orleans-Metairie, LA",Metropolitan Statistical Area,,"New Orleans-Metairie-Hammond, LA-MS",Jefferson Parish,Louisiana,22,051,Central,29.6498691,-90.1120696
35380,,406,"New Orleans-Metairie, LA",Metropolitan Statistical Area,,"New Orleans-Metairie-Hammond, LA-MS",Orleans Parish,Louisiana,22,071,Central,30.1126874,-89.8879304
35380,,406,"New Orleans-Metairie, LA",Metropolitan Statistical Area,,"New Orleans-Metairie-Hammond, LA-MS",Plaquemines Parish,Louisiana,22,075,Central,29.3240045,-89.4742177
35380,,406,"New Orleans-Metairie, LA",Metropolitan Statistical Area,,"New Orleans-Metairie-Hammond, LA-MS",St. Bernard Parish,Louisiana,22,087,Central,29.879791,-89.3226954
35380,,406,"New Orleans-Metairie, LA",Metropolitan Statistical Area,,"New Orleans-Metairie-Hammond, LA-MS",St. Charles Parish,Louisiana,22,089,Central,29.9273657,-90.3371889
35380,,406,"New Orleans-Metairie, LA",Metropolitan Statistical Area,,"New Orleans-Metairie-Hammond, LA-MS",St. James Parish,Louisiana,22,093,Outlying,30.0179292,-90.7913227
35380,,406,"New Orleans-Metairie, LA",Metropolitan Statistical Area,,"New Orleans-Metairie-Hammond, LA-MS",St. John the Baptist Parish,Louisiana,22,095,Central,30.1118331,-90.4879916
35380,,406,"New Orleans-Metairie, LA",Metropolitan Statistical Area,,"New Orleans-Metairie-Hammond, LA-MS",St. Tammany Parish,Louisiana,22,103,Outlying,30.4357418,-89.9253233
35420,,184,"New Philadelphia-Dover, OH",Micropolitan Statistical Area,,"Cleveland-Akron-Canton, OH",Tuscarawas County,Ohio,39,157,Central,40.3978972,-81.4278984
35440,,,"Newport, OR",Micropolitan Statistical Area,,,Lincoln County,Oregon,41,041,Central,44.609549,-123.942359
35460,,314,"Newport, TN",Micropolitan Statistical Area,,"Knoxville-Morristown-Sevierville, TN",Cocke County,Tennessee,47,029,Central,35.9359517,-83.1220074
35500,,218,"Newton, IA",Micropolitan Statistical Area,,"Des Moines-Ames-West Des Moines, IA",Jasper County,Iowa,19,099,Central,41.6414924,-93.0175712
35580,,359,"New Ulm, MN",Micropolitan Statistical Area,,"Mankato-New Ulm-North Mankato, MN",Brown County,Minnesota,27,015,Central,44.2294379,-94.645035
35620,20524,408,"New York-Newark-Jersey City, NY-NJ-PA",Metropolitan Statistical Area,"Dutchess County-Putnam County, NY","New York-Newark, NY-NJ-CT-PA",Dutchess County,New York,36,027,Outlying,41.7784372,-73.7477857
35620,20524,408,"New York-Newark-Jersey City, NY-NJ-PA",Metropolitan Statistical Area,"Dutchess County-Putnam County, NY","New York-Newark, NY-NJ-CT-PA",Putnam County,New York,36,079,Central,41.4351069,-73.7948516
35620,35004,408,"New York-Newark-Jersey City, NY-NJ-PA",Metropolitan Statistical Area,"Nassau County-Suffolk County, NY","New York-Newark, NY-NJ-CT-PA",Nassau County,New York,36,059,Central,40.6546145,-73.5594128
35620,35004,408,"New York-Newark-Jersey City, NY-NJ-PA",Metropolitan Statistical Area,"Nassau County-Suffolk County, NY","New York-Newark, NY-NJ-CT-PA",Suffolk County,New York,36,103,Central,40.9848784,-72.6151169
35620,35084,408,"New York-Newark-Jersey City, NY-NJ-PA",Metropolitan Statistical Area,"Newark, NJ-PA","New York-Newark, NY-NJ-CT-PA",Essex County,New Jersey,34,013,Central,40.7947466,-74.2648829
35620,35084,408,"New York-Newark-Jersey City, NY-NJ-PA",Metropolitan Statistical Area,"Newark, NJ-PA","New York-Newark, NY-NJ-CT-PA",Hunterdon County,New Jersey,34,019,Central,40.5669515,-74.9208772
35620,35084,408,"New York-Newark-Jersey City, NY-NJ-PA",Metropolitan Statistical Area,"Newark, NJ-PA","New York-Newark, NY-NJ-CT-PA",Morris County,New Jersey,34,027,Central,40.8336038,-74.5463282
35620,35084,408,"New York-Newark-Jersey City, NY-NJ-PA",Metropolitan Statistical Area,"Newark, NJ-PA","New York-Newark, NY-NJ-CT-PA",Somerset County,New Jersey,34,035,Central,40.5292099,-74.6400432
35620,35084,408,"New York-Newark-Jersey City, NY-NJ-PA",Metropolitan Statistical Area,"Newark, NJ-PA","New York-Newark, NY-NJ-CT-PA",Sussex County,New Jersey,34,037,Central,41.1288481,-74.6868815
35620,35084,408,"New York-Newark-Jersey City, NY-NJ-PA",Metropolitan Statistical Area,"Newark, NJ-PA","New York-Newark, NY-NJ-CT-PA",Union County,New Jersey,34,039,Central,40.6595001,-74.2883536
35620,35084,408,"New York-Newark-Jersey City, NY-NJ-PA",Metropolitan Statistical Area,"Newark, NJ-PA","New York-Newark, NY-NJ-CT-PA",Pike County,Pennsylvania,42,103,Outlying,41.3361875,-75.0611147
35620,35614,408,"New York-Newark-Jersey City, NY-NJ-PA",Metropolitan Statistical Area,"New York-Jersey City-White Plains, NY-NJ","New York-Newark, NY-NJ-CT-PA",Bergen County,New Jersey,34,003,Central,40.9262762,-74.07701
35620,35614,408,"New York-Newark-Jersey City, NY-NJ-PA",Metropolitan Statistical Area,"New York-Jersey City-White Plains, NY-NJ","New York-Newark, NY-NJ-CT-PA",Hudson County,New Jersey,34,017,Central,40.7453199,-74.0535126
35620,35614,408,"New York-Newark-Jersey City, NY-NJ-PA",Metropolitan Statistical Area,"New York-Jersey City-White Plains, NY-NJ","New York-Newark, NY-NJ-CT-PA",Middlesex County,New Jersey,34,023,Central,40.4111363,-74.3587473
35620,35614,408,"New York-Newark-Jersey City, NY-NJ-PA",Metropolitan Statistical Area,"New York-Jersey City-White Plains, NY-NJ","New York-Newark, NY-NJ-CT-PA",Monmouth County,New Jersey,34,025,Central,40.2589455,-74.123996
35620,35614,408,"New York-Newark-Jersey City, NY-NJ-PA",Metropolitan Statistical Area,"New York-Jersey City-White Plains, NY-NJ","New York-Newark, NY-NJ-CT-PA",Ocean County,New Jersey,34,029,Central,39.9652553,-74.3118212
35620,35614,408,"New York-Newark-Jersey City, NY-NJ-PA",Metropolitan Statistical Area,"New York-Jersey City-White Plains, NY-NJ","New York-Newark, NY-NJ-CT-PA",Passaic County,New Jersey,34,031,Central,41.1231647,-74.3587473
35620,35614,408,"New York-Newark-Jersey City, NY-NJ-PA",Metropolitan Statistical Area,"New York-Jersey City-White Plains, NY-NJ","New York-Newark, NY-NJ-CT-PA",Bronx County,New York,36,005,Central,40.8370495,-73.8654295
35620,35614,408,"New York-Newark-Jersey City, NY-NJ-PA",Metropolitan Statistical Area,"New York-Jersey City-White Plains, NY-NJ","New York-Newark, NY-NJ-CT-PA",Kings County,New York,36,047,Central,40.6781784,-73.9441579
35620,35614,408,"New York-Newark-Jersey City, NY-NJ-PA",Metropolitan Statistical Area,"New York-Jersey City-White Plains, NY-NJ","New York-Newark, NY-NJ-CT-PA",New York County,New York,36,061,Central,40.790278,-73.959722
35620,35614,408,"New York-Newark-Jersey City, NY-NJ-PA",Metropolitan Statistical Area,"New York-Jersey City-White Plains, NY-NJ","New York-Newark, NY-NJ-CT-PA",Orange County,New York,36,071,Outlying,41.3911653,-74.3118212
35620,35614,408,"New York-Newark-Jersey City, NY-NJ-PA",Metropolitan Statistical Area,"New York-Jersey City-White Plains, NY-NJ","New York-Newark, NY-NJ-CT-PA",Queens County,New York,36,081,Central,40.75,-73.866667
35620,35614,408,"New York-Newark-Jersey City, NY-NJ-PA",Metropolitan Statistical Area,"New York-Jersey City-White Plains, NY-NJ","New York-Newark, NY-NJ-CT-PA",Richmond County,New York,36,085,Central,40.5795317,-74.1502007
35620,35614,408,"New York-Newark-Jersey City, NY-NJ-PA",Metropolitan Statistical Area,"New York-Jersey City-White Plains, NY-NJ","New York-Newark, NY-NJ-CT-PA",Rockland County,New York,36,087,Central,41.1489458,-73.9830029
35620,35614,408,"New York-Newark-Jersey City, NY-NJ-PA",Metropolitan Statistical Area,"New York-Jersey City-White Plains, NY-NJ","New York-Newark, NY-NJ-CT-PA",Westchester County,New York,36,119,Central,41.1220194,-73.7948516
35660,,515,"Niles-Benton Harbor, MI",Metropolitan Statistical Area,,"South Bend-Elkhart-Mishawaka, IN-MI",Berrien County,Michigan,26,021,Central,42.0320742,-86.7416374
35700,,536,"Nogales, AZ",Micropolitan Statistical Area,,"Tucson-Nogales, AZ",Santa Cruz County,Arizona,04,023,Central,31.5986127,-110.8076084
35740,,,"Norfolk, NE",Micropolitan Statistical Area,,,Madison County,Nebraska,31,119,Central,41.9108264,-97.5247243
35740,,,"Norfolk, NE",Micropolitan Statistical Area,,,Pierce County,Nebraska,31,139,Outlying,42.2257474,-97.5247243
35740,,,"Norfolk, NE",Micropolitan Statistical Area,,,Stanton County,Nebraska,31,167,Outlying,41.9329995,-97.179026
35820,,,"North Platte, NE",Micropolitan Statistical Area,,,Lincoln County,Nebraska,31,111,Central,40.9338037,-100.8000051
35820,,,"North Platte, NE",Micropolitan Statistical Area,,,Logan County,Nebraska,31,113,Outlying,41.5155698,-100.5296115
35820,,,"North Platte, NE",Micropolitan Statistical Area,,,McPherson County,Nebraska,31,117,Outlying,41.6222686,-101.0711758
35840,,412,"North Port-Sarasota-Bradenton, FL",Metropolitan Statistical Area,,"North Port-Sarasota, FL",Manatee County,Florida,12,081,Central,27.4799195,-82.345189
35840,,412,"North Port-Sarasota-Bradenton, FL",Metropolitan Statistical Area,,"North Port-Sarasota, FL",Sarasota County,Florida,12,115,Central,27.1995986,-82.345189
35860,,294,"North Vernon, IN",Micropolitan Statistical Area,,"Indianapolis-Carmel-Muncie, IN",Jennings County,Indiana,18,079,Central,38.9914998,-85.684578
35900,,,"North Wilkesboro, NC",Micropolitan Statistical Area,,,Wilkes County,North Carolina,37,193,Central,36.202858,-81.2518833
35940,,184,"Norwalk, OH",Micropolitan Statistical Area,,"Cleveland-Akron-Canton, OH",Huron County,Ohio,39,077,Central,41.1266687,-82.6483442
35980,,278,"Norwich-New London, CT",Metropolitan Statistical Area,,"Hartford-West Hartford, CT",New London County,Connecticut,09,011,Central,41.5185189,-72.0468164
36020,,500,"Oak Harbor, WA",Micropolitan Statistical Area,,"Seattle-Tacoma, WA",Island County,Washington,53,029,Central,48.19765,-122.579457
36100,,,"Ocala, FL",Metropolitan Statistical Area,,,Marion County,Florida,12,083,Central,29.2787765,-82.12784
36140,,428,"Ocean City, NJ",Metropolitan Statistical Area,,"Philadelphia-Reading-Camden, PA-NJ-DE-MD",Cape May County,New Jersey,34,009,Central,39.105884,-74.8273184
36220,,372,"Odessa, TX",Metropolitan Statistical Area,,"Midland-Odessa, TX",Ector County,Texas,48,135,Central,31.8246483,-102.5298028
36260,,482,"Ogden-Clearfield, UT",Metropolitan Statistical Area,,"Salt Lake City-Provo-Orem, UT",Box Elder County,Utah,49,003,Central,41.5380087,-113.1918021
36260,,482,"Ogden-Clearfield, UT",Metropolitan Statistical Area,,"Salt Lake City-Provo-Orem, UT",Davis County,Utah,49,011,Central,40.9628845,-112.0953297
36260,,482,"Ogden-Clearfield, UT",Metropolitan Statistical Area,,"Salt Lake City-Provo-Orem, UT",Morgan County,Utah,49,029,Outlying,41.0576176,-111.6183755
36260,,482,"Ogden-Clearfield, UT",Metropolitan Statistical Area,,"Salt Lake City-Provo-Orem, UT",Weber County,Utah,49,057,Central,41.2602635,-111.9522491
36300,,,"Ogdensburg-Massena, NY",Micropolitan Statistical Area,,,St. Lawrence County,New York,36,089,Central,44.4473142,-74.930206
36340,,,"Oil City, PA",Micropolitan Statistical Area,,,Venango County,Pennsylvania,42,121,Central,41.3896611,-79.8296743
36380,,370,"Okeechobee, FL",Micropolitan Statistical Area,,"Miami-Fort Lauderdale-Port St. Lucie, FL",Okeechobee County,Florida,12,093,Central,27.3462015,-80.8986502
36420,,416,"Oklahoma City, OK",Metropolitan Statistical Area,,"Oklahoma City-Shawnee, OK",Canadian County,Oklahoma,40,017,Central,35.5593784,-98.0465185
36420,,416,"Oklahoma City, OK",Metropolitan Statistical Area,,"Oklahoma City-Shawnee, OK",Cleveland County,Oklahoma,40,027,Central,35.254964,-97.3516558
36420,,416,"Oklahoma City, OK",Metropolitan Statistical Area,,"Oklahoma City-Shawnee, OK",Grady County,Oklahoma,40,051,Outlying,35.0472662,-97.87216
36420,,416,"Oklahoma City, OK",Metropolitan Statistical Area,,"Oklahoma City-Shawnee, OK",Lincoln County,Oklahoma,40,081,Outlying,35.6342646,-96.8350999
36420,,416,"Oklahoma City, OK",Metropolitan Statistical Area,,"Oklahoma City-Shawnee, OK",Logan County,Oklahoma,40,083,Central,35.9404623,-97.5247243
36420,,416,"Oklahoma City, OK",Metropolitan Statistical Area,,"Oklahoma City-Shawnee, OK",McClain County,Oklahoma,40,087,Outlying,35.0282316,-97.4814163
36420,,416,"Oklahoma City, OK",Metropolitan Statistical Area,,"Oklahoma City-Shawnee, OK",Oklahoma County,Oklahoma,40,109,Central,35.6038323,-97.3516558
36460,,160,"Olean, NY",Micropolitan Statistical Area,,"Buffalo-Cheektowaga, NY",Cattaraugus County,New York,36,009,Central,42.2318132,-78.7476208
36500,,500,"Olympia-Tumwater, WA",Metropolitan Statistical Area,,"Seattle-Tacoma, WA",Thurston County,Washington,53,067,Central,46.8645747,-122.7695986
36540,,420,"Omaha-Council Bluffs, NE-IA",Metropolitan Statistical Area,,"Omaha-Council Bluffs-Fremont, NE-IA",Harrison County,Iowa,19,085,Outlying,41.6933855,-95.8142885
36540,,420,"Omaha-Council Bluffs, NE-IA",Metropolitan Statistical Area,,"Omaha-Council Bluffs-Fremont, NE-IA",Mills County,Iowa,19,129,Outlying,41.0624496,-95.6457951
36540,,420,"Omaha-Council Bluffs, NE-IA",Metropolitan Statistical Area,,"Omaha-Council Bluffs-Fremont, NE-IA",Pottawattamie County,Iowa,19,155,Central,41.3911501,-95.4777811
36540,,420,"Omaha-Council Bluffs, NE-IA",Metropolitan Statistical Area,,"Omaha-Council Bluffs-Fremont, NE-IA",Cass County,Nebraska,31,025,Outlying,40.8755529,-96.1526985
36540,,420,"Omaha-Council Bluffs, NE-IA",Metropolitan Statistical Area,,"Omaha-Council Bluffs-Fremont, NE-IA",Douglas County,Nebraska,31,055,Central,41.3148116,-96.195132
36540,,420,"Omaha-Council Bluffs, NE-IA",Metropolitan Statistical Area,,"Omaha-Council Bluffs-Fremont, NE-IA",Sarpy County,Nebraska,31,153,Central,41.0744042,-96.195132
36540,,420,"Omaha-Council Bluffs, NE-IA",Metropolitan Statistical Area,,"Omaha-Council Bluffs-Fremont, NE-IA",Saunders County,Nebraska,31,155,Outlying,41.168563,-96.663812
36540,,420,"Omaha-Council Bluffs, NE-IA",Metropolitan Statistical Area,,"Omaha-Council Bluffs-Fremont, NE-IA",Washington County,Nebraska,31,177,Outlying,41.5541889,-96.195132
36580,,,"Oneonta, NY",Micropolitan Statistical Area,,,Otsego County,New York,36,077,Central,42.5779779,-75.0611147
36620,,147,"Ontario, OR-ID",Micropolitan Statistical Area,,"Boise City-Mountain Home-Ontario, ID-OR",Payette County,Idaho,16,075,Central,44.0205185,-116.7205398
36620,,147,"Ontario, OR-ID",Micropolitan Statistical Area,,"Boise City-Mountain Home-Ontario, ID-OR",Malheur County,Oregon,41,045,Central,43.21716,-117.5791892
36660,,318,"Opelousas, LA",Micropolitan Statistical Area,,"Lafayette-Opelousas-Morgan City, LA",St. Landry Parish,Louisiana,22,097,Central,30.6036535,-92.0665197
36700,,192,"Orangeburg, SC",Micropolitan Statistical Area,,"Columbia-Orangeburg-Newberry, SC",Orangeburg County,South Carolina,45,075,Central,33.5635155,-81.0754657
36740,,422,"Orlando-Kissimmee-Sanford, FL",Metropolitan Statistical Area,,"Orlando-Deltona-Daytona Beach, FL",Lake County,Florida,12,069,Outlying,28.702847,-81.7787021
36740,,422,"Orlando-Kissimmee-Sanford, FL",Metropolitan Statistical Area,,"Orlando-Deltona-Daytona Beach, FL",Orange County,Florida,12,095,Central,41.3317606,-74.35682
36740,,422,"Orlando-Kissimmee-Sanford, FL",Metropolitan Statistical Area,,"Orlando-Deltona-Daytona Beach, FL",Osceola County,Florida,12,097,Outlying,28.1019838,-81.0754657
36740,,422,"Orlando-Kissimmee-Sanford, FL",Metropolitan Statistical Area,,"Orlando-Deltona-Daytona Beach, FL",Seminole County,Florida,12,117,Central,28.7131688,-81.2078164
36780,,118,"Oshkosh-Neenah, WI",Metropolitan Statistical Area,,"Appleton-Oshkosh-Neenah, WI",Winnebago County,Wisconsin,55,139,Central,44.0126679,-88.7108964
36820,,,"Oskaloosa, IA",Micropolitan Statistical Area,,,Mahaska County,Iowa,19,123,Central,41.329588,-92.6983868
36830,,393,"Othello, WA",Micropolitan Statistical Area,,"Moses Lake-Othello, WA",Adams County,Washington,53,001,Central,31.578889,-91.299167
36840,,312,"Ottawa, KS",Micropolitan Statistical Area,,"Kansas City-Overland Park-Kansas City, MO-KS",Franklin County,Kansas,20,059,Central,38.6165913,-95.3102505
36860,,176,"Ottawa-Peru, IL",Micropolitan Statistical Area,,"Chicago-Naperville, IL-IN-WI",Bureau County,Illinois,17,011,Central,41.3599156,-89.4742177
36860,,176,"Ottawa-Peru, IL",Micropolitan Statistical Area,,"Chicago-Naperville, IL-IN-WI",LaSalle County,Illinois,17,099,Central,41.4363987,-88.9413865
36860,,176,"Ottawa-Peru, IL",Micropolitan Statistical Area,,"Chicago-Naperville, IL-IN-WI",Putnam County,Illinois,17,155,Outlying,41.238474,-89.2847251
36900,,,"Ottumwa, IA",Micropolitan Statistical Area,,,Davis County,Iowa,19,051,Outlying,40.6913838,-92.3813621
36900,,,"Ottumwa, IA",Micropolitan Statistical Area,,,Wapello County,Iowa,19,179,Central,41.0148894,-92.3813621
36940,,,"Owatonna, MN",Micropolitan Statistical Area,,,Steele County,Minnesota,27,147,Central,43.9758523,-93.1779659
36980,,,"Owensboro, KY",Metropolitan Statistical Area,,,Daviess County,Kentucky,21,059,Central,37.7307984,-87.1023746
36980,,,"Owensboro, KY",Metropolitan Statistical Area,,,Hancock County,Kentucky,21,091,Outlying,37.8280909,-86.761749
36980,,,"Owensboro, KY",Metropolitan Statistical Area,,,McLean County,Kentucky,21,149,Outlying,37.5644352,-87.2618328
37020,,330,"Owosso, MI",Micropolitan Statistical Area,,"Lansing-East Lansing-Owosso, MI",Shiawassee County,Michigan,26,155,Central,42.949754,-84.1857115
37060,,,"Oxford, MS",Micropolitan Statistical Area,,,Lafayette County,Mississippi,28,071,Central,34.4186994,-89.4742177
37080,,450,"Oxford, NC",Micropolitan Statistical Area,,"Raleigh-Durham-Chapel Hill, NC",Granville County,North Carolina,37,077,Central,36.2799451,-78.6114999
37100,,348,"Oxnard-Thousand Oaks-Ventura, CA",Metropolitan Statistical Area,,"Los Angeles-Long Beach, CA",Ventura County,California,06,111,Central,34.3704884,-119.1390642
37120,,222,"Ozark, AL",Micropolitan Statistical Area,,"Dothan-Enterprise-Ozark, AL",Dale County,Alabama,01,045,Central,31.4645298,-85.684578
37140,,424,"Paducah, KY-IL",Micropolitan Statistical Area,,"Paducah-Mayfield, KY-IL",Massac County,Illinois,17,127,Outlying,37.2478298,-88.7493998
37140,,424,"Paducah, KY-IL",Micropolitan Statistical Area,,"Paducah-Mayfield, KY-IL",Ballard County,Kentucky,21,007,Outlying,37.0359869,-89.0179332
37140,,424,"Paducah, KY-IL",Micropolitan Statistical Area,,"Paducah-Mayfield, KY-IL",Livingston County,Kentucky,21,139,Outlying,37.2431347,-88.362785
37140,,424,"Paducah, KY-IL",Micropolitan Statistical Area,,"Paducah-Mayfield, KY-IL",McCracken County,Kentucky,21,145,Central,37.0330607,-88.7108964
37220,,332,"Pahrump, NV",Micropolitan Statistical Area,,"Las Vegas-Henderson, NV-AZ",Nye County,Nevada,32,023,Central,38.5807111,-116.0413889
37260,,300,"Palatka, FL",Micropolitan Statistical Area,,"Jacksonville-St. Marys-Palatka, FL-GA",Putnam County,Florida,12,107,Central,29.6265157,-81.7787021
